airline,date,departure_time,arrival_time,departure_place,arrival_place,flight_time,seat,price,day,holiday
아시아나항공,2023-08-06,12:55,13:55,CJJ,CJU,60,일반석,117700,일요일,주말
대한항공,2023-08-06,14:05,15:15,CJJ,CJU,70,할인석,84700,일요일,주말
대한항공,2023-08-06,14:05,15:15,CJJ,CJU,70,일반석,114700,일요일,주말
에어로케이,2023-08-06,14:45,15:55,CJJ,CJU,70,할인석,62700,일요일,주말
에어로케이,2023-08-06,14:45,15:55,CJJ,CJU,70,일반석,106700,일요일,주말
티웨이항공,2023-08-06,16:05,17:15,CJJ,CJU,70,할인석,71000,일요일,주말
티웨이항공,2023-08-06,16:05,17:15,CJJ,CJU,70,일반석,108700,일요일,주말
진에어,2023-08-06,16:10,17:15,CJJ,CJU,65,할인석,72600,일요일,주말
진에어,2023-08-06,16:10,17:15,CJJ,CJU,65,일반석,107700,일요일,주말
진에어,2023-08-06,16:10,17:15,CJJ,CJU,65,비즈니스석,157700,일요일,주말
아시아나항공,2023-08-06,17:10,18:20,CJJ,CJU,70,할인석,65700,일요일,주말
아시아나항공,2023-08-06,17:10,18:20,CJJ,CJU,70,일반석,117700,일요일,주말
진에어,2023-08-06,17:20,18:25,CJJ,CJU,65,할인석,72600,일요일,주말
진에어,2023-08-06,17:20,18:25,CJJ,CJU,65,일반석,107700,일요일,주말
진에어,2023-08-06,17:20,18:25,CJJ,CJU,65,비즈니스석,157700,일요일,주말
대한항공,2023-08-06,17:35,18:45,CJJ,CJU,70,특가석,68700,일요일,주말
대한항공,2023-08-06,17:35,18:45,CJJ,CJU,70,할인석,74700,일요일,주말
대한항공,2023-08-06,17:35,18:45,CJJ,CJU,70,일반석,114700,일요일,주말
대한항공,2023-08-06,17:35,18:45,CJJ,CJU,70,비즈니스석,174700,일요일,주말
에어로케이,2023-08-06,18:45,19:50,CJJ,CJU,65,할인석,52700,일요일,주말
에어로케이,2023-08-06,18:45,19:50,CJJ,CJU,65,일반석,106700,일요일,주말
제주항공,2023-08-06,19:05,20:05,CJJ,CJU,60,할인석,67600,일요일,주말
제주항공,2023-08-06,19:05,20:05,CJJ,CJU,60,일반석,107700,일요일,주말
제주항공,2023-08-06,19:20,20:35,CJJ,CJU,75,할인석,67600,일요일,주말
제주항공,2023-08-06,19:20,20:35,CJJ,CJU,75,일반석,107700,일요일,주말
진에어,2023-08-06,19:30,20:30,CJJ,CJU,60,할인석,66600,일요일,주말
대한항공,2023-08-06,19:30,20:30,CJJ,CJU,60,할인석,87700,일요일,주말
진에어,2023-08-06,19:30,20:30,CJJ,CJU,60,일반석,107700,일요일,주말
대한항공,2023-08-06,07:00,08:10,CJU,CJJ,70,할인석,74700,일요일,주말
대한항공,2023-08-06,07:00,08:10,CJU,CJJ,70,일반석,114700,일요일,주말
대한항공,2023-08-06,07:00,08:10,CJU,CJJ,70,비즈니스석,174700,일요일,주말
제주항공,2023-08-06,08:10,09:20,CJU,CJJ,70,할인석,84600,일요일,주말
제주항공,2023-08-06,08:10,09:20,CJU,CJJ,70,일반석,107700,일요일,주말
진에어,2023-08-06,09:10,10:20,CJU,CJJ,70,할인석,104600,일요일,주말
진에어,2023-08-06,09:10,10:20,CJU,CJJ,70,일반석,107700,일요일,주말
제주항공,2023-08-06,09:30,10:40,CJU,CJJ,70,할인석,100600,일요일,주말
진에어,2023-08-06,09:30,10:35,CJU,CJJ,65,할인석,104600,일요일,주말
진에어,2023-08-06,09:30,10:35,CJU,CJJ,65,일반석,107700,일요일,주말
제주항공,2023-08-06,09:30,10:40,CJU,CJJ,70,일반석,107700,일요일,주말
에어서울,2023-08-06,06:00,07:00,GMP,CJU,60,할인석,81600,일요일,주말
에어서울,2023-08-06,06:00,07:00,GMP,CJU,60,일반석,87100,일요일,주말
진에어,2023-08-06,06:05,07:20,GMP,CJU,75,할인석,78600,일요일,주말
진에어,2023-08-06,06:05,07:20,GMP,CJU,75,일반석,119700,일요일,주말
이스타항공,2023-08-06,06:10,07:20,GMP,CJU,70,할인석,78600,일요일,주말
아시아나항공,2023-08-06,06:10,07:20,GMP,CJU,70,할인석,84700,일요일,주말
이스타항공,2023-08-06,06:10,07:20,GMP,CJU,70,일반석,119600,일요일,주말
아시아나항공,2023-08-06,06:10,07:20,GMP,CJU,70,일반석,132700,일요일,주말
이스타항공,2023-08-06,06:15,07:25,GMP,CJU,70,할인석,78600,일요일,주말
진에어,2023-08-06,06:15,07:25,GMP,CJU,70,할인석,82600,일요일,주말
제주항공,2023-08-06,06:15,07:30,GMP,CJU,75,일반석,119000,일요일,주말
이스타항공,2023-08-06,06:15,07:25,GMP,CJU,70,일반석,119600,일요일,주말
진에어,2023-08-06,06:15,07:25,GMP,CJU,70,일반석,119700,일요일,주말
진에어,2023-08-06,06:15,07:25,GMP,CJU,70,비즈니스석,174700,일요일,주말
티웨이항공,2023-08-06,06:20,07:30,GMP,CJU,70,할인석,77000,일요일,주말
티웨이항공,2023-08-06,06:20,07:30,GMP,CJU,70,일반석,118700,일요일,주말
제주항공,2023-08-06,06:25,07:35,GMP,CJU,70,할인석,81100,일요일,주말
제주항공,2023-08-06,06:25,07:35,GMP,CJU,70,일반석,119200,일요일,주말
아시아나항공,2023-08-06,06:40,07:50,GMP,CJU,70,할인석,90700,일요일,주말
대한항공,2023-08-06,06:40,07:50,GMP,CJU,70,할인석,106700,일요일,주말
대한항공,2023-08-06,06:40,07:50,GMP,CJU,70,일반석,129700,일요일,주말
아시아나항공,2023-08-06,06:40,07:50,GMP,CJU,70,일반석,132700,일요일,주말
아시아나항공,2023-08-06,06:40,07:50,GMP,CJU,70,비즈니스석,169700,일요일,주말
대한항공,2023-08-06,06:40,07:50,GMP,CJU,70,비즈니스석,189700,일요일,주말
에어부산,2023-08-06,06:45,08:05,GMP,CJU,80,할인석,80540,일요일,주말
에어부산,2023-08-06,06:45,08:05,GMP,CJU,80,일반석,118700,일요일,주말
이스타항공,2023-08-06,06:50,07:55,GMP,CJU,65,할인석,84600,일요일,주말
이스타항공,2023-08-06,06:50,07:55,GMP,CJU,65,일반석,119600,일요일,주말
티웨이항공,2023-08-06,07:00,08:10,GMP,CJU,70,할인석,88000,일요일,주말
제주항공,2023-08-06,07:00,08:10,GMP,CJU,70,할인석,96200,일요일,주말
대한항공,2023-08-06,07:00,08:10,GMP,CJU,70,할인석,106700,일요일,주말
티웨이항공,2023-08-06,07:00,08:10,GMP,CJU,70,일반석,118700,일요일,주말
제주항공,2023-08-06,07:00,08:10,GMP,CJU,70,일반석,119200,일요일,주말
대한항공,2023-08-06,07:00,08:10,GMP,CJU,70,일반석,129700,일요일,주말
대한항공,2023-08-06,07:00,08:10,GMP,CJU,70,비즈니스석,189700,일요일,주말
에어부산,2023-08-06,07:10,08:30,GMP,CJU,80,할인석,91140,일요일,주말
에어부산,2023-08-06,07:10,08:30,GMP,CJU,80,일반석,118700,일요일,주말
대한항공,2023-08-06,07:15,08:25,GMP,CJU,70,할인석,106700,일요일,주말
대한항공,2023-08-06,07:15,08:25,GMP,CJU,70,일반석,129700,일요일,주말
에어부산,2023-08-06,07:25,08:35,GMP,CJU,70,할인석,89020,일요일,주말
아시아나항공,2023-08-06,07:25,08:35,GMP,CJU,70,할인석,96700,일요일,주말
에어부산,2023-08-06,07:25,08:35,GMP,CJU,70,일반석,118700,일요일,주말
아시아나항공,2023-08-06,07:25,08:35,GMP,CJU,70,일반석,132700,일요일,주말
대한항공,2023-08-06,07:30,08:40,GMP,CJU,70,할인석,118700,일요일,주말
대한항공,2023-08-06,07:30,08:40,GMP,CJU,70,일반석,129700,일요일,주말
제주항공,2023-08-06,07:40,08:50,GMP,CJU,70,일반석,119000,일요일,주말
아시아나항공,2023-08-06,07:55,09:05,GMP,CJU,70,할인석,102700,일요일,주말
이스타항공,2023-08-06,07:55,09:05,GMP,CJU,70,할인석,108600,일요일,주말
이스타항공,2023-08-06,07:55,09:05,GMP,CJU,70,일반석,119600,일요일,주말
아시아나항공,2023-08-06,07:55,09:05,GMP,CJU,70,일반석,132700,일요일,주말
아시아나항공,2023-08-06,07:55,09:05,GMP,CJU,70,비즈니스석,169700,일요일,주말
티웨이항공,2023-08-06,08:05,09:15,GMP,CJU,70,할인석,100000,일요일,주말
티웨이항공,2023-08-06,08:05,09:15,GMP,CJU,70,일반석,118700,일요일,주말
대한항공,2023-08-06,08:10,09:20,GMP,CJU,70,일반석,129700,일요일,주말
대한항공,2023-08-06,08:10,09:20,GMP,CJU,70,비즈니스석,189700,일요일,주말
아시아나항공,2023-08-06,08:20,09:35,GMP,CJU,75,할인석,108700,일요일,주말
아시아나항공,2023-08-06,08:20,09:35,GMP,CJU,75,일반석,132700,일요일,주말
아시아나항공,2023-08-06,08:20,09:35,GMP,CJU,75,비즈니스석,169700,일요일,주말
아시아나항공,2023-08-06,08:30,09:40,GMP,CJU,70,할인석,108700,일요일,주말
아시아나항공,2023-08-06,08:30,09:40,GMP,CJU,70,일반석,132700,일요일,주말
대한항공,2023-08-06,08:55,10:05,GMP,CJU,70,일반석,129700,일요일,주말
대한항공,2023-08-06,08:55,10:05,GMP,CJU,70,비즈니스석,189700,일요일,주말
제주항공,2023-08-06,09:00,10:10,GMP,CJU,70,일반석,119000,일요일,주말
대한항공,2023-08-06,09:00,10:10,GMP,CJU,70,일반석,129700,일요일,주말
대한항공,2023-08-06,09:00,10:10,GMP,CJU,70,비즈니스석,189700,일요일,주말
에어서울,2023-08-06,09:10,10:25,GMP,CJU,75,할인석,110600,일요일,주말
에어서울,2023-08-06,09:10,10:25,GMP,CJU,75,일반석,117700,일요일,주말
제주항공,2023-08-06,09:25,10:35,GMP,CJU,70,일반석,119000,일요일,주말
대한항공,2023-08-06,09:30,10:40,GMP,CJU,70,비즈니스석,189700,일요일,주말
티웨이항공,2023-08-06,09:45,10:55,GMP,CJU,70,일반석,116100,일요일,주말
이스타항공,2023-08-06,09:50,11:05,GMP,CJU,75,할인석,108600,일요일,주말
아시아나항공,2023-08-06,09:50,11:00,GMP,CJU,70,할인석,114700,일요일,주말
이스타항공,2023-08-06,09:50,11:05,GMP,CJU,75,일반석,119600,일요일,주말
아시아나항공,2023-08-06,09:50,11:00,GMP,CJU,70,일반석,132700,일요일,주말
아시아나항공,2023-08-06,10:15,11:25,GMP,CJU,70,할인석,114700,일요일,주말
아시아나항공,2023-08-06,10:15,11:25,GMP,CJU,70,일반석,132700,일요일,주말
진에어,2023-08-06,10:30,11:45,GMP,CJU,75,일반석,119700,일요일,주말
제주항공,2023-08-06,10:35,11:35,GMP,CJU,60,일반석,119000,일요일,주말
대한항공,2023-08-06,10:35,11:50,GMP,CJU,75,비즈니스석,189700,일요일,주말
아시아나항공,2023-08-06,10:40,11:50,GMP,CJU,70,할인석,108700,일요일,주말
아시아나항공,2023-08-06,10:40,11:50,GMP,CJU,70,일반석,132700,일요일,주말
이스타항공,2023-08-06,10:45,11:55,GMP,CJU,70,할인석,108600,일요일,주말
이스타항공,2023-08-06,10:45,11:55,GMP,CJU,70,일반석,119600,일요일,주말
대한항공,2023-08-06,10:45,11:55,GMP,CJU,70,일반석,129700,일요일,주말
이스타항공,2023-08-06,10:55,12:05,GMP,CJU,70,할인석,108600,일요일,주말
이스타항공,2023-08-06,10:55,12:05,GMP,CJU,70,일반석,119600,일요일,주말
진에어,2023-08-06,11:00,12:05,GMP,CJU,65,일반석,119700,일요일,주말
에어부산,2023-08-06,11:10,12:30,GMP,CJU,80,할인석,107040,일요일,주말
에어부산,2023-08-06,11:10,12:30,GMP,CJU,80,일반석,118700,일요일,주말
아시아나항공,2023-08-06,11:15,12:25,GMP,CJU,70,할인석,108700,일요일,주말
아시아나항공,2023-08-06,11:15,12:25,GMP,CJU,70,일반석,132700,일요일,주말
제주항공,2023-08-06,11:30,12:30,GMP,CJU,60,일반석,119000,일요일,주말
대한항공,2023-08-06,11:30,12:40,GMP,CJU,70,일반석,129700,일요일,주말
대한항공,2023-08-06,11:30,12:40,GMP,CJU,70,비즈니스석,189700,일요일,주말
이스타항공,2023-08-06,11:40,12:50,GMP,CJU,70,할인석,102600,일요일,주말
이스타항공,2023-08-06,11:40,12:50,GMP,CJU,70,일반석,119600,일요일,주말
티웨이항공,2023-08-06,11:45,12:55,GMP,CJU,70,일반석,116100,일요일,주말
아시아나항공,2023-08-06,11:50,13:05,GMP,CJU,75,할인석,108700,일요일,주말
아시아나항공,2023-08-06,11:50,13:05,GMP,CJU,75,일반석,132700,일요일,주말
아시아나항공,2023-08-06,11:50,13:05,GMP,CJU,75,비즈니스석,189700,일요일,주말
대한항공,2023-08-06,11:55,13:05,GMP,CJU,70,일반석,129700,일요일,주말
제주항공,2023-08-06,12:15,13:35,GMP,CJU,80,일반석,119000,일요일,주말
아시아나항공,2023-08-06,12:20,13:35,GMP,CJU,75,할인석,102700,일요일,주말
아시아나항공,2023-08-06,12:20,13:35,GMP,CJU,75,일반석,132700,일요일,주말
아시아나항공,2023-08-06,12:25,13:35,GMP,CJU,70,할인석,96700,일요일,주말
아시아나항공,2023-08-06,12:25,13:35,GMP,CJU,70,일반석,132700,일요일,주말
아시아나항공,2023-08-06,12:25,13:35,GMP,CJU,70,비즈니스석,169700,일요일,주말
제주항공,2023-08-06,12:40,13:50,GMP,CJU,70,일반석,119000,일요일,주말
에어서울,2023-08-06,12:50,14:00,GMP,CJU,70,할인석,92600,일요일,주말
티웨이항공,2023-08-06,12:50,14:00,GMP,CJU,70,할인석,94000,일요일,주말
에어서울,2023-08-06,12:50,14:00,GMP,CJU,70,일반석,98800,일요일,주말
티웨이항공,2023-08-06,12:50,14:00,GMP,CJU,70,일반석,118700,일요일,주말
이스타항공,2023-08-06,12:55,14:05,GMP,CJU,70,할인석,89600,일요일,주말
이스타항공,2023-08-06,12:55,14:05,GMP,CJU,70,일반석,119600,일요일,주말
아시아나항공,2023-08-06,13:00,14:10,GMP,CJU,70,할인석,96700,일요일,주말
대한항공,2023-08-06,13:00,14:10,GMP,CJU,70,할인석,118700,일요일,주말
대한항공,2023-08-06,13:00,14:10,GMP,CJU,70,일반석,129700,일요일,주말
아시아나항공,2023-08-06,13:00,14:10,GMP,CJU,70,일반석,132700,일요일,주말
아시아나항공,2023-08-06,13:00,14:10,GMP,CJU,70,비즈니스석,169700,일요일,주말
제주항공,2023-08-06,13:10,14:20,GMP,CJU,70,할인석,96200,일요일,주말
제주항공,2023-08-06,13:10,14:20,GMP,CJU,70,일반석,119200,일요일,주말
대한항공,2023-08-06,13:20,14:30,GMP,CJU,70,할인석,106700,일요일,주말
대한항공,2023-08-06,13:20,14:30,GMP,CJU,70,일반석,129700,일요일,주말
제주항공,2023-08-06,13:30,14:40,GMP,CJU,70,할인석,96200,일요일,주말
대한항공,2023-08-06,13:30,14:40,GMP,CJU,70,할인석,118700,일요일,주말
제주항공,2023-08-06,13:30,14:40,GMP,CJU,70,일반석,119200,일요일,주말
대한항공,2023-08-06,13:30,14:40,GMP,CJU,70,일반석,129700,일요일,주말
대한항공,2023-08-06,13:30,14:40,GMP,CJU,70,비즈니스석,189700,일요일,주말
이스타항공,2023-08-06,13:40,14:50,GMP,CJU,70,할인석,84600,일요일,주말
이스타항공,2023-08-06,13:40,14:50,GMP,CJU,70,일반석,119600,일요일,주말
티웨이항공,2023-08-06,13:55,15:05,GMP,CJU,70,할인석,88000,일요일,주말
티웨이항공,2023-08-06,13:55,15:05,GMP,CJU,70,일반석,118700,일요일,주말
아시아나항공,2023-08-06,14:00,15:10,GMP,CJU,70,할인석,84700,일요일,주말
아시아나항공,2023-08-06,14:00,15:10,GMP,CJU,70,일반석,132700,일요일,주말
진에어,2023-08-06,14:15,15:25,GMP,CJU,70,할인석,86600,일요일,주말
대한항공,2023-08-06,14:15,15:25,GMP,CJU,70,할인석,118700,일요일,주말
진에어,2023-08-06,14:15,15:25,GMP,CJU,70,일반석,119700,일요일,주말
대한항공,2023-08-06,14:15,15:25,GMP,CJU,70,일반석,129700,일요일,주말
아시아나항공,2023-08-06,14:20,15:30,GMP,CJU,70,할인석,84700,일요일,주말
아시아나항공,2023-08-06,14:20,15:30,GMP,CJU,70,일반석,132700,일요일,주말
아시아나항공,2023-08-06,14:20,15:30,GMP,CJU,70,비즈니스석,189700,일요일,주말
티웨이항공,2023-08-06,14:25,15:35,GMP,CJU,70,할인석,82000,일요일,주말
티웨이항공,2023-08-06,14:25,15:35,GMP,CJU,70,일반석,118700,일요일,주말
이스타항공,2023-08-06,14:35,15:45,GMP,CJU,70,할인석,78600,일요일,주말
이스타항공,2023-08-06,14:35,15:45,GMP,CJU,70,일반석,119600,일요일,주말
제주항공,2023-08-06,14:40,15:50,GMP,CJU,70,할인석,89200,일요일,주말
제주항공,2023-08-06,14:40,15:50,GMP,CJU,70,일반석,119200,일요일,주말
아시아나항공,2023-08-06,14:55,16:05,GMP,CJU,70,할인석,84700,일요일,주말
아시아나항공,2023-08-06,14:55,16:05,GMP,CJU,70,일반석,132700,일요일,주말
아시아나항공,2023-08-06,14:55,16:05,GMP,CJU,70,비즈니스석,169700,일요일,주말
진에어,2023-08-06,15:00,16:10,GMP,CJU,70,할인석,84600,일요일,주말
대한항공,2023-08-06,15:00,16:10,GMP,CJU,70,일반석,106700,일요일,주말
진에어,2023-08-06,15:00,16:10,GMP,CJU,70,일반석,119700,일요일,주말
에어부산,2023-08-06,15:05,16:15,GMP,CJU,70,할인석,76300,일요일,주말
아시아나항공,2023-08-06,15:05,16:15,GMP,CJU,70,할인석,84700,일요일,주말
에어부산,2023-08-06,15:05,16:15,GMP,CJU,70,일반석,118700,일요일,주말
아시아나항공,2023-08-06,15:05,16:15,GMP,CJU,70,일반석,132700,일요일,주말
제주항공,2023-08-06,15:10,16:20,GMP,CJU,70,할인석,89200,일요일,주말
대한항공,2023-08-06,15:10,16:20,GMP,CJU,70,할인석,106700,일요일,주말
제주항공,2023-08-06,15:10,16:20,GMP,CJU,70,일반석,119200,일요일,주말
대한항공,2023-08-06,15:10,16:20,GMP,CJU,70,일반석,129700,일요일,주말
대한항공,2023-08-06,15:10,16:20,GMP,CJU,70,비즈니스석,189700,일요일,주말
티웨이항공,2023-08-06,15:15,16:25,GMP,CJU,70,할인석,82000,일요일,주말
티웨이항공,2023-08-06,15:15,16:25,GMP,CJU,70,일반석,118700,일요일,주말
제주항공,2023-08-06,15:30,16:40,GMP,CJU,70,할인석,81100,일요일,주말
제주항공,2023-08-06,15:30,16:40,GMP,CJU,70,일반석,119200,일요일,주말
대한항공,2023-08-06,15:35,16:45,GMP,CJU,70,할인석,106700,일요일,주말
대한항공,2023-08-06,15:35,16:45,GMP,CJU,70,일반석,129700,일요일,주말
이스타항공,2023-08-06,15:40,16:50,GMP,CJU,70,할인석,78600,일요일,주말
이스타항공,2023-08-06,15:40,16:50,GMP,CJU,70,일반석,119600,일요일,주말
제주항공,2023-08-06,15:50,17:05,GMP,CJU,75,할인석,110300,일요일,주말
제주항공,2023-08-06,15:50,17:05,GMP,CJU,75,일반석,119200,일요일,주말
이스타항공,2023-08-06,15:55,17:05,GMP,CJU,70,할인석,78600,일요일,주말
이스타항공,2023-08-06,15:55,17:05,GMP,CJU,70,일반석,119600,일요일,주말
아시아나항공,2023-08-06,16:00,17:10,GMP,CJU,70,할인석,90700,일요일,주말
아시아나항공,2023-08-06,16:00,17:10,GMP,CJU,70,일반석,132700,일요일,주말
대한항공,2023-08-06,16:30,17:40,GMP,CJU,70,할인석,106700,일요일,주말
대한항공,2023-08-06,16:30,17:40,GMP,CJU,70,일반석,129700,일요일,주말
이스타항공,2023-08-06,16:35,17:45,GMP,CJU,70,할인석,78600,일요일,주말
아시아나항공,2023-08-06,16:35,17:50,GMP,CJU,75,할인석,84700,일요일,주말
이스타항공,2023-08-06,16:35,17:45,GMP,CJU,70,일반석,119600,일요일,주말
아시아나항공,2023-08-06,16:35,17:50,GMP,CJU,75,일반석,132700,일요일,주말
아시아나항공,2023-08-06,16:35,17:50,GMP,CJU,75,비즈니스석,169700,일요일,주말
제주항공,2023-08-06,16:50,18:05,GMP,CJU,75,할인석,96200,일요일,주말
제주항공,2023-08-06,16:50,18:05,GMP,CJU,75,일반석,119200,일요일,주말
대한항공,2023-08-06,17:05,18:15,GMP,CJU,70,할인석,94700,일요일,주말
대한항공,2023-08-06,17:05,18:15,GMP,CJU,70,일반석,129700,일요일,주말
